"","ID","Review.Date","Location","Hotel.Restaurant.name","Review"
"123","rn553698834","Reviewed January 14, 2018 "," Patong","Climax on Bangla","So good last time how could I resist another trip. Classic burger with truffle oil fries, wow! David asked if I would leave a review, no problem at all for my favourite plae in Phuket!"
"124","rn553125150","Reviewed January 11, 2018 "," Patong","Climax on Bangla","Guess we are the only Asian customers here lol... great service, patient server and super super duper delicious food. We ordered Choco banana milk shake, green dragon, pann spicy chicken and hot dog burger. All of these are extremely good even compared with my favorite...More"
"125","rn552474512","Reviewed January 8, 2018 "," Patong","Climax on Bangla","Had a fantastic night. David and his staff are so friendly and helpfull.
Family had the gourmet burgers which were great. Tasty burgers are hard to find in Phuket.
Will be back soon.More"
"126","rn576042038","Reviewed 3 weeks ago "," Patong","Le Brooklyn Patong","Great burgers at a fair price. Personnel were great, fast and very friendly. Would recommend this to everyone."
"127","rn574177219","Reviewed 4 weeks ago "," Patong","Le Brooklyn Patong","Tasty burgers with a fair price. 100% recommend it. The staff is also very friendly and helpful. The place could use a little more decorating but definitely worth the trip."
"128","rn570140768","Reviewed April 1, 2018 "," Patong","Le Brooklyn Patong","Visit was purely based on all the positive reviews. There are however some reviews that mention very dry burgers with little to no sauce and even less taste in combination with French fries that are the very opposite of crunchy.
I should have paid more...More"
"129","rn566946785","Reviewed March 16, 2018 "," Patong","Le Brooklyn Patong","After reading all the reviews we though we better try this this should be an awesome burger. We ordered a cheeseburger and a Brooklyn burger. While the flavour of the onion capsicum cheese and sauce was all there and worked well together i found the...More"
"130","rn566226061","Reviewed March 13, 2018 "," Patong","Le Brooklyn Patong","After 2 months of Asian food we were really craving a good burger. Le Brooklyn provided the cure with tasty homemade burgers and fries. The burgers are HUGE (especially if you get the double cheeseburger like we did). The staff are really friendly and even...More"
"131","rn564878731","Reviewed March 6, 2018 "," Patong","Le Brooklyn Patong","Great burgers and homemade fries ... nice atmosphere: really recommend if you want a good quality burger in Patong."
"132","rn564273779","Reviewed March 4, 2018 "," Patong","Le Brooklyn Patong","<U+0627><U+0641><U+0636><U+0644> <U+0645><U+0637><U+0639><U+0645> <U+0628><U+0631><U+0642><U+0631> <U+0641><U+064A> <U+0628><U+0648><U+0643><U+064A><U+062A> <U+0628><U+0644><U+0627> <U+0645><U+0646><U+0627><U+0632><U+0639><U+060C> <U+0628><U+0627><U+0644><U+0631><U+063A><U+0645> <U+0645><U+0646> <U+0627><U+0646> <U+0627><U+0644><U+0628><U+0637><U+0627><U+0637><U+0633> <U+0627><U+0644><U+0645><U+0642><U+0644><U+064A><U+0629> <U+0645><U+0644><U+064A><U+0626><U+0629> <U+0628><U+0627><U+0644><U+0632><U+064A><U+062A> <U+0648><U+0644><U+0643><U+0646> <U+0637><U+0639><U+0645><U+0647><U+0627> <U+0645><U+0642><U+0628><U+0648><U+0644><U+060C> <U+0645><U+0627><U+0631><U+0627><U+062D> <U+064A><U+0633><U+0623><U+0644><U+0648><U+0646><U+0643> <U+0643><U+064A><U+0641> <U+062A><U+0628><U+064A> <U+062F><U+0631><U+062C><U+0629> <U+0637><U+0628><U+062E> <U+0627><U+0644><U+0644><U+062D><U+0645><U+0629> <U+0644><U+0643><U+0646> <U+0645><U+0645><U+0643><U+0646> <U+0627><U+0646><U+0643> <U+062A><U+0637><U+0644><U+0628>.
One of the best burgers in town despite their oily Fries, BTY they don't ask u how...More"
"133","rn562700682","Reviewed February 25, 2018 "," Patong","Le Brooklyn Patong","The place gives the feeling that it is going to be successful.
But ... they take an order from you and do not ask how you want the burger cooked. The burger is dead, completely dry. The fries are full of oil. I did not...More"
"134","rn562370602","Reviewed February 23, 2018 "," Patong","Le Brooklyn Patong","Really lovely burger place with a variation of different choice toppings, very flavoursome and tasty. Great service very attentive staff. And the fries were perfect !"
"135","rn562086435","Reviewed February 22, 2018 "," Patong","Le Brooklyn Patong","Best burger and amazing staff. The guy speak English and Franch very well. Perfect ambiance! AMERICAN BURGER IN PATONG<f0><U+009F><U+0092><U+0099>"
"136","rn561914131","Reviewed February 21, 2018 "," Patong","Le Brooklyn Patong","Really a great burger. Friendly stuff, nice atmosphere. Good value for money (350 Baht). I’ll come back for sure"
"137","rn560232805","Reviewed February 13, 2018 "," Patong","Le Brooklyn Patong","The hamburgers’ size and taste was perfect, the service’s just like in America. Highly recomend the place! :)"
"138","rn559985165","Reviewed February 12, 2018 "," Patong","Le Brooklyn Patong","We just ate an amazing burger here me and my wife. The le Brooklyn burger. Good food and amazing staff, really friendly! Thanks guys! <f0><U+009F><U+0098><U+0089>"
"139","rn559725071","Reviewed February 11, 2018 "," Patong","Le Brooklyn Patong","Hands down Le Brooklyn has the best burgers in town for a dirt cheap price. If your from Australia and like places like Varsity, Jus burgers or Ribs and burgers- this is the closest you’re going to get in Patong. The burgers are HUGE and...More"
"140","rn559230207","Reviewed February 8, 2018 "," Patong","Le Brooklyn Patong","We had dinner at Le Brooklyn tonight and it was great! The burgers we ordered were the perfect size with real hamburger buns! The taste was perfect. Juicy, well cooked patties. The staff are so friendly and down to earth. Such a nice place and...More"
"141","rn558466994","Reviewed February 4, 2018 "," Patong","Le Brooklyn Patong","Food was good and fresh and people who work there have been very friendly and nice with us.
They care a lot about the cliens.
If you are tired of thai kitchen and you want just a burger this is the right place to go."
"142","rn558081927","Reviewed February 3, 2018 "," Patong","Le Brooklyn Patong","First of all, the service was very welcoming and friendly, best customerservice i've had in long time. Hamburger was delicious and salad looked also very good. The restaurant was very urban decorated which i liked very much. Only downside was that there wasn't any dish...More"
"143","rn557556859","Reviewed January 31, 2018 "," Patong","Le Brooklyn Patong","Visited 2days ago, both me and my hubby ordered the BBQ Burger, came with lovely homemade fries. The burgers are massive. Both really enjoyed them. Staff very friendly.
Reasonably priced. Will be re-visiting again next week"
"144","rn557121580","Reviewed January 29, 2018 "," Patong","Le Brooklyn Patong","Lovely burger and great service, cheeseburger was superb with homemade fries. Best gourmet burger shop in town."
"145","rn556389118","Reviewed January 25, 2018 "," Patong","Le Brooklyn Patong","Deliciously tasty burgers at a reasonable price and the owners were really friendly. I had the Italien chicken burger and my boyfriend had the barbecue beef burger. Both came with fries and our meals were filling and just what we needed. Complimentary homemade cookie after....More"
"146","rn556062306","Reviewed January 24, 2018 "," Patong","Le Brooklyn Patong","I was SO in the mood for a great cheeseburger and fries and that was exactly what I got! The bun was perfect, burger juicy with a lot of flavor and french fries made from whole potatoes, Parisian style, served with a ramekin of ketchup...More"
"147","rn554571570","Reviewed January 18, 2018 "," Patong","Le Brooklyn Patong","We are a family of 5 and decided to come here after reading the reviews. After a bit of a walk, we were not disappointed. We ordered the Brooklyn burger and thought it was very tasty, especially with the fried cheese. My daughter loved her...More"
"148","rn554158527","Reviewed January 16, 2018 "," Patong","Le Brooklyn Patong","Heard a lot about this place so we wanted to check it out. Staff are great and the place is pretty cool. The burgers are sizeable but just lacking taste..."
"149","rn553091826","Reviewed January 10, 2018 "," Patong","Le Brooklyn Patong","Nice staff did everything to make you feel welcome. Interior was cool. But the burgers... The meat was very tasteless no salt or pepper no nothing. As a whole it was tasteless. And they did not serve any alcohol, only soft drinks.
We were disappointed.More"
"150","rn553037102","Reviewed January 10, 2018 "," Patong","Le Brooklyn Patong","A very interesting concept in Patong. Fresh, tasty and substantial burgers served with a smile by happy owners who make you feel welcomed. We were looking for a break from the riskier side of Phuket’s food scene and this place provided it. Well done."
